id,tier,source,state,city,hospital_name,contact_role,email,phone,website_source,notes
P0661,A,PMJAY_PRIVATE,Haryana,Panipat,Vedanta Hospital Private Vedantahospitalcorp@gmail.com Pawan Gupta,Hospital admin / nodal (private),gangasahaihospital@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0662,A,PMJAY_PRIVATE,Haryana,Panipat,WOMEN PRIDE HEALTHCARE & IVF CENTER Private womenpridehospital@gmail.com Dr. Sur,Hospital admin / nodal (private),parikshit.dhir@yahoo.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0663,A,PMJAY_PRIVATE,Haryana,Panipat,YADUVANSHI HOSPITAL Private yaduvanshihospital@gmail.com Himanshu,Hospital admin / nodal (private),drsurendraorthhospital@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0664,A,PMJAY_PRIVATE,Haryana,Rewari,ADVANTA SUPER SPECIALITY HOSPITAL Private ADVANTAROHTAK.TPA@GMAIL.COM Mohit Mali,Hospital admin / nodal (private),ishwareyecentre@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0665,A,PMJAY_PRIVATE,Haryana,Rewari,AKASH HOSPITAL Private AKASHHOSPITALRTK@GMAIL.COM DR GAURAV NANDAL,Hospital admin / nodal (private),p.s.ghalaut12@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0666,A,PMJAY_PRIVATE,Haryana,Rewari,ANAND EYE HOSPITAL Private tarunvashisth,Hospital admin / nodal (private),nidaanentonco@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0667,A,PMJAY_PRIVATE,Haryana,Rewari,ARS HOLY HEART ADVANCED CARDIAC CARE & RESEARCH CENTRE Private holyheartrtk@gmai,Hospital admin / nodal (private),drrhooda@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0668,A,PMJAY_PRIVATE,Haryana,Rewari,ASHA SANJEEVANI HOSPITAL Private HOSPITALASHASANJEEVANI@GMAIL.COM Manoj Sejbar,Hospital admin / nodal (private),tirupatimsh@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0669,A,PMJAY_PRIVATE,Haryana,Rewari,BAJAJ EYE CARE HOSPITAL Private bajajeyerohtak@gmail.com DR ANJU BAJAJ,Hospital admin / nodal (private),advantarohtak.tpa@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0670,A,PMJAY_PRIVATE,Haryana,Rewari,CHOWDHARY HOSPITAL Private chowdharyhospital@gmail.com Ravinder Kumar Chaudhary,Hospital admin / nodal (private),oscarsuperspeciality@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0671,A,PMJAY_PRIVATE,Haryana,Rewari,DR JALES LIFE CARE HOSPITAL Private drjale,Hospital admin / nodal (private),deepakdharembra@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0672,A,PMJAY_PRIVATE,Haryana,Rewari,EYE Q VISION PVT LTD Private cashless@eyeqindia.com Gourav Kumar,Hospital admin / nodal (private),manojkg79@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0673,A,PMJAY_PRIVATE,Haryana,Rewari,HARYANA MULTISPECIALITY HOSPITAL Private hmhrohtak@gmail.com NEETU,Hospital admin / nodal (private),santoshhooda90@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0674,A,PMJAY_PRIVATE,Haryana,Rewari,HOLY HEART SUPER SPECIALITY & TRAUMA CENTRE Private asijaashish@hotmail.com Neel,Hospital admin / nodal (private),drkhurana8@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0675,A,PMJAY_PRIVATE,Haryana,Rewari,HOODA HOSPITAL Private drrhooda@gmail.com Ravinder Kumar,Hospital admin / nodal (private),nobleheart.ssplhospital@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0676,A,PMJAY_PRIVATE,Haryana,Rewari,ISHWAR EYE CENTRE LLP Private ISHWAREYECENTRE@GMAIL.COM Ishwar Singh,Hospital admin / nodal (private),asijaashish@hotmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0677,A,PMJAY_PRIVATE,Haryana,Rewari,ISHWAR ORTHOPEADIC AND JOINT REPLACEMENT HOSPITAL Private INFO@ISHWARORTHOHOSPIT,Hospital admin / nodal (private),yogender27rathee@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0678,A,PMJAY_PRIVATE,Haryana,Rewari,JAIN HOSPITAL & FERTILITY CENTRE Private hospitaljainrohtak@gmail.com RAMESH KUM,Hospital admin / nodal (private),medstarhospitalrtk@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0679,A,PMJAY_PRIVATE,Haryana,Rewari,JOYLINE MULTISPECIALITY HOSPITAL Private JOYLINEMULTISPECIALITYHOSPITAL@GMAIL.CO,Hospital admin / nodal (private),hospitaljainrohtak@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0680,A,PMJAY_PRIVATE,Haryana,Rewari,KHURANA EYE CENTRE Private drkhurana,Hospital admin / nodal (private),tarunvashisth86@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0681,A,PMJAY_PRIVATE,Haryana,Rewari,MANSAROVER HOSPITAL Private mansaroverhospital@gmail.com Balkishan Dass,Hospital admin / nodal (private),hmhrohtak@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0682,A,PMJAY_PRIVATE,Haryana,Rewari,MEDSTAR MULTI & SUPER SPECIALITY HOSPITAL Private medstarhospitalrtk@gmail.com V,Hospital admin / nodal (private),mansaroverhospital@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0683,A,PMJAY_PRIVATE,Haryana,Rewari,NIDAAN ENT CANCER HEAD AND NECK OBS AND GYNAE HOSPITAL Private nidaanentonco@gma,Hospital admin / nodal (private),drjale4u@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0684,A,PMJAY_PRIVATE,Haryana,Rewari,ONYX STONES HOSPITAL Private onyxstoneshospital@gmail.com Santosh Kumar Singh,Hospital admin / nodal (private),hospitalashasanjeevani@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0685,A,PMJAY_PRIVATE,Haryana,Rewari,PGV HEALTH WELLNESS HOSPITAL Private p.s.ghalaut,Hospital admin / nodal (private),pragaticchospitaltpa@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0686,A,PMJAY_PRIVATE,Haryana,Rewari,POSITRON HOSPITAL A UNIT OF MK SUPER SPECIALTY HOSPITAL PVT. LTD.Private ceo@pos,Hospital admin / nodal (private),rv123480@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0687,A,PMJAY_PRIVATE,Haryana,Rewari,PRAGATI CHILDCARE AND MULTISPECIALITY HOSPITAL Private pragaticchospitaltpa@gmai,Hospital admin / nodal (private),hospitalwecare892@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0688,A,PMJAY_PRIVATE,Haryana,Rewari,PRAGATI HOSPITAL Private ss,Hospital admin / nodal (private),bajajeyerohtak@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0689,A,PMJAY_PRIVATE,Haryana,Rewari,PVT. LTD.Private ceo@positronhospital.com Anil Yadav,Hospital admin / nodal (private),chowdharyhospital@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0690,A,PMJAY_PRIVATE,Haryana,Rewari,Private nobleheart.ssplhospital@gmail.com Manoop Mittal,Hospital admin / nodal (private),ceo@positronhospital.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0691,A,PMJAY_PRIVATE,Haryana,Rewari,Private tirupatimsh@gmail.com Parveen Goyal,Hospital admin / nodal (private),mukeshrathiophtha@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0692,A,PMJAY_PRIVATE,Haryana,Rewari,RATHI EYE HOSPITAL Private mukeshrathiophtha@gmail.com Dharmender Singh,Hospital admin / nodal (private),joylinemultispecialityhospital@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0693,A,PMJAY_PRIVATE,Haryana,Rewari,ROHTAK CANCER CARE HOSPITAL& RESEARCH CENTRE Private YOGENDER,Hospital admin / nodal (private),drarun340553@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0694,A,PMJAY_PRIVATE,Haryana,Rewari,SANJEEVANI PLUS HOSPITAL Private sanjeevaniplus@gmail.com Jitender Rohilla,Hospital admin / nodal (private),drkaran@siwachsanjeevani.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0695,A,PMJAY_PRIVATE,Haryana,Rewari,SHIVAM LIVER AND GASTRO SUPER SPECIALITY HOSPITAL Private MANOJKG,Hospital admin / nodal (private),sunflagglobalhospitalkahnaur@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0696,A,PMJAY_PRIVATE,Haryana,Rewari,SHREE HOSPITAL ROHTAK Private drarun,Hospital admin / nodal (private),swastikhospitalsampla@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0697,A,PMJAY_PRIVATE,Haryana,Rewari,SIWACH SANJEEVANI HOSPITAL Private drkaran@siwachsanjeevani.com Karan Siwach,Hospital admin / nodal (private),speschildrenhospitalrohtak@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0698,A,PMJAY_PRIVATE,Haryana,Rewari,SPES NEW BORN AND CHILD SUPER SPECIALITY CENTRE Private speschildrenhospitalroht,Hospital admin / nodal (private),triptihospitalrohtak@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0699,A,PMJAY_PRIVATE,Haryana,Rewari,SUNFLAG GLOBAL HOSPITAL KAHNAUR Private sunflagglobalhospitalkahnaur@gmail.com A,Hospital admin / nodal (private),holyheartrtk@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0700,A,PMJAY_PRIVATE,Haryana,Rewari,SWASTIK HOSPITAL Private swastikhospitalsampla@gmail.com Vikas Tehlan,Hospital admin / nodal (private),sanjeevaniplus@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0701,A,PMJAY_PRIVATE,Haryana,Rewari,TIRUPATI MULTISPECIALITY HOSPITAL Private tirupatimsh@gmail.com Parveen Goyal,Hospital admin / nodal (private),oxygenhospital@hotmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0702,A,PMJAY_PRIVATE,Haryana,Rewari,TRIPTI HOSPITAL & UROLOGY CENTRE Private triptihospitalrohtak@gmail.com Ashok Ku,Hospital admin / nodal (private),ss84guddu@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0703,A,PMJAY_PRIVATE,Haryana,Rewari,VIDYA RATAN EYE HOSPITAL Private deepakdharembra@gmail.com Deepak Dharembra,Hospital admin / nodal (private),akashhospitalrtk@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0704,A,PMJAY_PRIVATE,Haryana,Rewari,WE CARE MULTISPECIALITY HOSPITAL Private hospitalwecare,Hospital admin / nodal (private),apexplushospital@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0705,A,PMJAY_PRIVATE,Haryana,Rohtak,AMIT WASIL EYE HOSPITAL Private wasilamit@yahoo.com Amit Wasil,Hospital admin / nodal (private),drdeepa311059@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0706,A,PMJAY_PRIVATE,Haryana,Rohtak,APEX HOSPITAL AND RESEARCH CENTRE Private apexhospital,Hospital admin / nodal (private),drmahendraupadhyay@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0707,A,PMJAY_PRIVATE,Haryana,Rohtak,ASHIRWAD MULTI SPECIALITY HOSPITAL Private VINAYSINGLA,Hospital admin / nodal (private),cogh2020@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0708,A,PMJAY_PRIVATE,Haryana,Rohtak,ASTHA MULTI SPECIALITY HOSPITAL Private asthahospitalsirsa@gmail.com Rajneesh Na,Hospital admin / nodal (private),kapilsingla79@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0709,A,PMJAY_PRIVATE,Haryana,Rohtak,AZAD SURGICALHOSPITAL Private dr.azadsingh@yahoo.com Azad Singh Singroha,Hospital admin / nodal (private),drlalit4@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0710,A,PMJAY_PRIVATE,Haryana,Rohtak,BABYLON CHILDREN HOSPITAL Private dr.bana,Hospital admin / nodal (private),rajeshkumarjain287@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0711,A,PMJAY_PRIVATE,Haryana,Rohtak,BAGLA EYE HOSPITAL Private baglaeyehospital@gmail.com Jyoti Kiran,Hospital admin / nodal (private),apexhospital2018@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0712,A,PMJAY_PRIVATE,Haryana,Rohtak,BANSAL HOSPITAL Private bansalhospitals@gmail.com Mahip Bansal,Hospital admin / nodal (private),bossjyanihospital@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0713,A,PMJAY_PRIVATE,Haryana,Rohtak,CHAUDHARY ORTHOPEDIC AND GENERAL HOSPITAL Private cogh,Hospital admin / nodal (private),talwarhospitalsirsa@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0714,A,PMJAY_PRIVATE,Haryana,Rohtak,CITY HEALTHCARE & NEURO RESEARCH CENTRE Private Cityhealthcaresirsa@GMAIL.COM Ma,Hospital admin / nodal (private),dr.saurabhwalia@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0715,A,PMJAY_PRIVATE,Haryana,Rohtak,CONCEIVE IVF AND FERTILITY CENTRE Private dr.neha,Hospital admin / nodal (private),hospitalymc@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0716,A,PMJAY_PRIVATE,Haryana,Rohtak,Care hospital Private drankushmehta@gmail.com Ankush Mehta,Hospital admin / nodal (private),drmoharsinghhospitalsirsa@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0717,A,PMJAY_PRIVATE,Haryana,Rohtak,D.M.C. HOSPITAL Private drrajkumar,Hospital admin / nodal (private),shergillmedicitihospitalsirsa@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0718,A,PMJAY_PRIVATE,Haryana,Rohtak,DELHI SPINE AND NEURO HOSPITAL Private lalit,Hospital admin / nodal (private),gillhospitalsirsa1@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0719,A,PMJAY_PRIVATE,Haryana,Rohtak,DR. PRAVEEN EYE HOSPITAL & RESEARCH CENTRE Private praveeneyehospital@gmail.com,Hospital admin / nodal (private),cityhealthcaresirsa@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0720,A,PMJAY_PRIVATE,Haryana,Rohtak,DUDI HOSPITAL Private DR.RDUDI@GMAIL.COM Ramesh Chandra Dudi,Hospital admin / nodal (private),drashokpareek@outlook.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0721,A,PMJAY_PRIVATE,Haryana,Rohtak,GILL HOSPITAL Private gillhospitalsirsa,Hospital admin / nodal (private),vivekeyehospital@yahoo.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0722,A,PMJAY_PRIVATE,Haryana,Rohtak,HISSARIA CHILDREN HOSPITAL Private neerajhissaria@gmail.com Poonam Hissaria,Hospital admin / nodal (private),gorishankargupta@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0723,A,PMJAY_PRIVATE,Haryana,Rohtak,HOLY NURSING HOME Private DRVP_GOYAL@YAHOO.COM Vijay Parkash Goyal,Hospital admin / nodal (private),pooniahospital@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0724,A,PMJAY_PRIVATE,Haryana,Rohtak,JAI BALAJI MULTISPECIALTY HOSPITAL Private ks,Hospital admin / nodal (private),bmhtpa0717@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0725,A,PMJAY_PRIVATE,Haryana,Rohtak,JAIN ORTHOPEDIC AND MULTISPECIALTY HOSPITAL Private rajeshkumarjain,Hospital admin / nodal (private),wasilamit@yahoo.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0726,A,PMJAY_PRIVATE,Haryana,Rohtak,JEEVAN JYOTI HOSPITAL Private JEEVANJYOTIHOSPITALSIRSA@GMAIL.CO M Suresh Kumar,Hospital admin / nodal (private),mdvardaanhospital@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0727,A,PMJAY_PRIVATE,Haryana,Rohtak,JYANI NURSING HOME Private BOSSJYANIHOSPITAL@GMAIL.COM Aruna Jyani,Hospital admin / nodal (private),sukhmanidabwali123@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0728,A,PMJAY_PRIVATE,Haryana,Rohtak,KARWASRA BONE JOINT HISPITAL Private drparmod_karwasra@yahoo.in Parmod Kumar Kar,Hospital admin / nodal (private),aggarwal.rak@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0729,A,PMJAY_PRIVATE,Haryana,Rohtak,KHURANA HOSPITAL AND IVF CENTRE Private khuranahospital,Hospital admin / nodal (private),drrajkumar531@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0730,A,PMJAY_PRIVATE,Haryana,Rohtak,LALIT HEART & CHILD CARE CENTRE Private drlalit,Hospital admin / nodal (private),vinaysingla164@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0731,A,PMJAY_PRIVATE,Haryana,Rohtak,MANDEEP HEART HOSPITAL Private mandeephearthospitalsirsa@gmail.com Sukhjeet,Hospital admin / nodal (private),drsubhashmeel@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0732,A,PMJAY_PRIVATE,Haryana,Rohtak,MDVARDAANHOSPTAL Private mdvardaanhospital@gmail.com Sandeep Verma,Hospital admin / nodal (private),drankushmehta@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0733,A,PMJAY_PRIVATE,Haryana,Rohtak,MOHAR SINGH SURGICAL AND MATERNITY HOSPITAL Private drmoharsinghhospitalsirsa@gm,Hospital admin / nodal (private),renubhimsharma@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0734,A,PMJAY_PRIVATE,Haryana,Rohtak,NAIN ORTHO AND MULTISPECIALITY HOSPITAL Private tpanainhospital@gmail.com Sapna,Hospital admin / nodal (private),dr.rdudi@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0735,A,PMJAY_PRIVATE,Haryana,Rohtak,NARAYANA CHILDREN HOSPITAL Private rakeshj,Hospital admin / nodal (private),mamtameghwal28@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0736,A,PMJAY_PRIVATE,Haryana,Rohtak,NAVJEEVAN NEONATAL & CHILD CARE HOSPITAL Private drashokpareek@outlook.com Ashok,Hospital admin / nodal (private),lalit007kmc@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0737,A,PMJAY_PRIVATE,Haryana,Rohtak,ORTHOHEAL HOSPITAL Private ORTHOHEALHOSPITAL@GMAIL.COM DR OPENDER SINGH,Hospital admin / nodal (private),bansalhospitals@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0738,A,PMJAY_PRIVATE,Haryana,Rohtak,PARAS BONE JOINT AND GENERAL HOSPITAL Private dr.saurabhwalia@gmail.com Saurabh,Hospital admin / nodal (private),shivamhospitalsirsa@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0739,A,PMJAY_PRIVATE,Haryana,Rohtak,POONIA HOSPITAL Private pooniahospital@gmail.com Ajay Poonia,Hospital admin / nodal (private),shreeswastikhospitalsirsa@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0740,A,PMJAY_PRIVATE,Haryana,Rohtak,Private Shergillmedicitihospitalsirsa@gmail.com Gurdeep Singh Shergill,Hospital admin / nodal (private),sgnmbhospital@gmail.com,,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
